,Area Name,id,Total,Hispanic,White,Black,Asian,Mixed,Others,Population Density: Hispanic,Population Density: White,Population Density: Black,Population Density: Asian,Population Density: Mixed,Population Density: Others,Polling Site
715,"PANTHER CREEK, Coweta County, Georgia",7000000US13077000012,4636.0,243.0,3542.0,642.0,24.0,141.0,44.0,0.0524158757549611,0.7640207075064711,0.1384814495254529,0.0051768766177739,0.0304141501294219,0.0094909404659188,1
716,"RAYMOND, Coweta County, Georgia",7000000US13077000013,3488.0,192.0,2794.0,300.0,24.0,141.0,37.0,0.055045871559633,0.8010321100917431,0.0860091743119266,0.0068807339449541,0.0404243119266055,0.0106077981651376,1
717,"TURIN, Coweta County, Georgia",7000000US13077000014,6125.0,326.0,4885.0,602.0,50.0,203.0,59.0,0.0532244897959183,0.7975510204081633,0.0982857142857142,0.0081632653061224,0.0331428571428571,0.0096326530612244,1
718,"SMOKEY ROAD, Coweta County, Georgia",7000000US13077000015,3693.0,271.0,1930.0,1271.0,24.0,182.0,15.0,0.0733820741944218,0.5226103438938532,0.3441646357974546,0.0064987814784727,0.0492824262117519,0.0040617384240454,1
719,"TC CENTRAL, Coweta County, Georgia",7000000US13077000017,8274.0,1307.0,2364.0,4125.0,135.0,290.0,53.0,0.15796470872613,0.2857142857142857,0.4985496736765772,0.0163161711385061,0.0350495528160502,0.0064056079284505,1
720,"ARTS CENTRE, Coweta County, Georgia",7000000US13077000018,16279.0,1356.0,11024.0,2253.0,923.0,625.0,98.0,0.0832974998464279,0.6771914736777443,0.1383991645678481,0.0566988144234903,0.0383930216843786,0.0060200258001105,1
721,"GREENTOP, Coweta County, Georgia",7000000US13077000019,5068.0,617.0,2879.0,1235.0,109.0,194.0,34.0,0.1217442778216258,0.5680741910023678,0.2436858721389108,0.021507498026835,0.0382794001578531,0.0067087608524072,1
722,"EXPO CENTER, Coweta County, Georgia",7000000US13077000020,3165.0,227.0,2377.0,435.0,12.0,94.0,20.0,0.0717219589257504,0.7510268562401263,0.1374407582938388,0.0037914691943127,0.0296998420221169,0.0063191153238546,1
723,"WHITE OAK, Coweta County, Georgia",7000000US13077000021,5935.0,538.0,4358.0,650.0,90.0,256.0,43.0,0.0906486941870261,0.7342881213142376,0.109519797809604,0.0151642796967144,0.0431339511373209,0.0072451558550968,1
724,"MADRAS, Coweta County, Georgia",7000000US13077000022,6111.0,441.0,4358.0,903.0,176.0,199.0,34.0,0.0721649484536082,0.7131402389134348,0.1477663230240549,0.0288005236458844,0.0325642284405171,0.0055637375225004,1
725,"CANNONGATE, Coweta County, Georgia",7000000US13077000023,4768.0,385.0,3874.0,185.0,100.0,208.0,16.0,0.080746644295302,0.8125,0.0388003355704698,0.0209731543624161,0.0436241610738255,0.0033557046979865,1
726,"WESTSIDE, Coweta County, Georgia",7000000US13077000024,1296.0,116.0,502.0,602.0,2.0,65.0,9.0,0.0895061728395061,0.3873456790123457,0.4645061728395062,0.0015432098765432,0.0501543209876543,0.0069444444444444,1
727,"NORTHSIDE, Coweta County, Georgia",7000000US13077000025,3003.0,195.0,2068.0,591.0,34.0,110.0,5.0,0.0649350649350649,0.6886446886446886,0.1968031968031968,0.0113220113220113,0.0366300366300366,0.0016650016650016,1
728,"THOMAS CROSSROADS, Coweta County, Georgia",7000000US13077000026,6318.0,331.0,5122.0,440.0,136.0,241.0,48.0,0.0523899968344412,0.8106995884773662,0.069642291864514,0.021525799303577,0.038144982589427,0.0075973409306742,1
729,"COWETA CENTRAL LIBRARY, Coweta County, Georgia",7000000US13077000027,2151.0,206.0,1582.0,162.0,45.0,137.0,19.0,0.0957694095769409,0.7354718735471873,0.0753138075313807,0.0209205020920502,0.0636913063691306,0.00883310088331,1
730,"JEFFERSON PARKWAY, Coweta County, Georgia",7000000US13077000028,14111.0,1598.0,6408.0,4454.0,904.0,638.0,109.0,0.1132449861809935,0.4541138119197789,0.3156402806321309,0.064063496562965,0.045212954432712,0.0077244702714194,0
731,"2, Crawford County, Georgia",7000000US13079000002,2190.0,25.0,1222.0,844.0,4.0,86.0,9.0,0.0114155251141552,0.5579908675799087,0.3853881278538812,0.0018264840182648,0.039269406392694,0.0041095890410958,1
732,"3, Crawford County, Georgia",7000000US13079000003,2462.0,94.0,2014.0,229.0,4.0,94.0,27.0,0.0381803411860276,0.818034118602762,0.0930138099106417,0.0016246953696181,0.0381803411860276,0.0109666937449228,1
733,"4, Crawford County, Georgia",7000000US13079000004,2535.0,61.0,2194.0,175.0,4.0,87.0,14.0,0.0240631163708086,0.8654832347140039,0.0690335305719921,0.0015779092702169,0.0343195266272189,0.0055226824457593,1
734,"5, Crawford County, Georgia",7000000US13079000005,2555.0,113.0,2187.0,118.0,15.0,104.0,18.0,0.0442270058708414,0.8559686888454012,0.0461839530332681,0.0058708414872798,0.0407045009784735,0.0070450097847358,1
735,"1A, Crawford County, Georgia",7000000US1307900001A,857.0,85.0,483.0,233.0,3.0,35.0,18.0,0.0991831971995332,0.5635939323220537,0.2718786464410735,0.0035005834305717,0.0408401400233372,0.0210035005834305,1
736,"1B, Crawford County, Georgia",7000000US1307900001B,1531.0,37.0,766.0,668.0,1.0,53.0,6.0,0.0241672109732201,0.5003265839320705,0.4363161332462443,0.000653167864141,0.0346178967994774,0.0039190071848465,1
737,"ARABI, Crisp County, Georgia",7000000US130810ARABI,1303.0,29.0,991.0,230.0,7.0,46.0,0.0,0.022256331542594,0.760552570990023,0.1765157329240214,0.0053722179585571,0.0353031465848042,0.0,1
738,"CONEY, Crisp County, Georgia",7000000US130810CONEY,1058.0,10.0,961.0,59.0,3.0,20.0,5.0,0.0094517958412098,0.9083175803402648,0.0557655954631379,0.0028355387523629,0.0189035916824196,0.0047258979206049,1
739,"CORDELE, Crisp County, Georgia",7000000US130810CORDE,14918.0,507.0,5419.0,8377.0,166.0,384.0,65.0,0.033985788979756,0.363252446708674,0.5615363989810966,0.0111274969835098,0.0257407159136613,0.004357152433302,1
740,"JAMESTOWN, Crisp County, Georgia",7000000US130810JAMES,1540.0,13.0,1389.0,97.0,4.0,23.0,14.0,0.0084415584415584,0.901948051948052,0.0629870129870129,0.0025974025974025,0.0149350649350649,0.009090909090909,1
741,"LISTONIA, Crisp County, Georgia",7000000US130810LISTO,1309.0,75.0,1132.0,58.0,0.0,42.0,2.0,0.0572956455309396,0.8647822765469825,0.0443086325439266,0.0,0.0320855614973262,0.001527883880825,1
742,"TRENTON, Dade County, Georgia",7000000US13083000960,4225.0,97.0,3876.0,28.0,44.0,151.0,29.0,0.0229585798816568,0.917396449704142,0.0066272189349112,0.0104142011834319,0.0357396449704142,0.0068639053254437,1
743,"NORTH DADE, Dade County, Georgia",7000000US13083000974,2744.0,84.0,2365.0,52.0,42.0,178.0,23.0,0.0306122448979591,0.8618804664723032,0.0189504373177842,0.0153061224489795,0.064868804664723,0.0083819241982507,1
744,"SOUTH DADE, Dade County, Georgia",7000000US13083001038,1303.0,16.0,1213.0,11.0,9.0,51.0,3.0,0.0122793553338449,0.930928626247122,0.0084420567920184,0.0069071373752877,0.0391404451266308,0.0023023791250959,1
745,"NEW SALEM, Dade County, Georgia",7000000US13083001214,1529.0,20.0,1421.0,12.0,4.0,71.0,1.0,0.0130804447351209,0.9293655984303466,0.0078482668410725,0.0026160889470241,0.0464355788096795,0.000654022236756,1
746,"DAVIS, Dade County, Georgia",7000000US13083001222,3219.0,60.0,2954.0,7.0,8.0,158.0,32.0,0.0186393289841565,0.9176762969866418,0.0021745883814849,0.0024852438645542,0.0490835663249456,0.0099409754582168,1
747,"NEW HOME, Dade County, Georgia",7000000US13083001885,1050.0,14.0,959.0,0.0,12.0,60.0,5.0,0.0133333333333333,0.9133333333333332,0.0,0.0114285714285714,0.0571428571428571,0.0047619047619047,1
748,"WEST BROW, Dade County, Georgia",7000000US13083001889,2181.0,73.0,1998.0,31.0,10.0,58.0,11.0,0.0334708849151765,0.9160935350756534,0.0142136634571297,0.0045850527281063,0.0265933058230169,0.005043558000917,1
749,"WEST, Dawson County, Georgia",7000000US13085000001,2409.0,40.0,2259.0,8.0,19.0,70.0,13.0,0.016604400166044,0.937733499377335,0.0033208800332088,0.0078870900788709,0.029057700290577,0.0053964300539643,1
750,"CENTRAL, Dawson County, Georgia",7000000US13085000002,12754.0,636.0,11338.0,75.0,77.0,534.0,94.0,0.0498667084836129,0.8889760075270503,0.0058805080758977,0.0060373216245883,0.041869217500392,0.0073702367884585,1
751,"EAST, Dawson County, Georgia",7000000US13085000003,11635.0,929.0,9947.0,117.0,139.0,439.0,64.0,0.079845294370434,0.8549204984959174,0.0100558659217877,0.0119467125053717,0.0377309840996991,0.0055006446067898,1
752,"BAINBRIDGE-COLISEUM, Decatur County, Georgia",7000000US13087000513,10320.0,721.0,4839.0,4346.0,109.0,257.0,48.0,0.0698643410852713,0.4688953488372093,0.4211240310077519,0.0105620155038759,0.0249031007751938,0.0046511627906976,1
753,"BDGE-FAIRGROUNDS, Decatur County, Georgia",7000000US13087000514,5926.0,196.0,2217.0,3332.0,38.0,114.0,29.0,0.0330745865676679,0.3741140735740803,0.5622679716503544,0.0064124198447519,0.0192372595342558,0.0048936888288896,1
754,"ATTAPULGUS, Decatur County, Georgia",7000000US13087000694,2702.0,290.0,889.0,1453.0,0.0,62.0,8.0,0.1073279052553664,0.3290155440414508,0.5377498149518875,0.0,0.0229459659511473,0.002960769800148,1
755,"MT. PLEASANT, Decatur County, Georgia",7000000US13087001277,792.0,55.0,583.0,114.0,4.0,29.0,7.0,0.0694444444444444,0.7361111111111112,0.1439393939393939,0.005050505050505,0.0366161616161616,0.0088383838383838,1
756,"RECOVERY, Decatur County, Georgia",7000000US13087001325,1140.0,106.0,863.0,131.0,2.0,26.0,12.0,0.0929824561403508,0.7570175438596491,0.1149122807017543,0.0017543859649122,0.0228070175438596,0.0105263157894736,1
757,"KENDRICK, Decatur County, Georgia",7000000US13087001342,975.0,28.0,702.0,214.0,8.0,17.0,6.0,0.0287179487179487,0.72,0.2194871794871795,0.0082051282051282,0.0174358974358974,0.0061538461538461,1
758,"CLIMAX, Decatur County, Georgia",7000000US13087001361,1546.0,133.0,1114.0,257.0,2.0,36.0,4.0,0.0860284605433376,0.720569210866753,0.1662354463130659,0.001293661060802,0.0232858990944372,0.0025873221216041,1
759,"BRINSON, Decatur County, Georgia",7000000US13087001613,1787.0,72.0,1246.0,425.0,13.0,22.0,9.0,0.0402909904868494,0.6972579742585339,0.2378287632904309,0.0072747621712367,0.0123111359820928,0.0050363738108561,1
760,"WEST BAINBRIDGE, Decatur County, Georgia",7000000US13087001805,4179.0,310.0,1827.0,1928.0,7.0,86.0,21.0,0.0741804259392199,0.4371859296482412,0.4613543910026322,0.0016750418760469,0.020579085905719,0.0050251256281407,1
761,"Allgood Elem, DeKalb County, Georgia",7000000US130890000AA,3689.0,202.0,366.0,2590.0,347.0,122.0,62.0,0.054757386825698,0.0992138791000271,0.7020872865275142,0.0940634318243426,0.0330712930333423,0.0168067226890756,0
762,"Ashford Park Elem (BHAVN), DeKalb County, Georgia",7000000US130890000AB,3479.0,250.0,2758.0,144.0,173.0,124.0,30.0,0.0718597298074159,0.7927565392354124,0.0413912043690715,0.0497269330267318,0.0356424259844782,0.0086231675768899,0
763,"Austin (DUN), DeKalb County, Georgia",7000000US130890000AD,3314.0,185.0,2784.0,90.0,105.0,127.0,23.0,0.0558237779118889,0.84007242003621,0.0271575135787567,0.0316837658418829,0.0383222691611345,0.0069402534701267,0
764,"Avondale (AVO), DeKalb County, Georgia",7000000US130890000AE,3567.0,143.0,2781.0,339.0,101.0,176.0,27.0,0.04008971124194,0.7796467619848613,0.0950378469301934,0.0283151107373142,0.049341183067003,0.0075693860386879,0
765,"Austin Drive, DeKalb County, Georgia",7000000US130890000AF,2940.0,93.0,315.0,2355.0,50.0,103.0,24.0,0.0316326530612244,0.1071428571428571,0.8010204081632653,0.0170068027210884,0.0350340136054421,0.0081632653061224,0
766,"Ashford Dunwoody Road (BHAVN), DeKalb County, Georgia",7000000US130890000AG,3909.0,242.0,2938.0,335.0,230.0,126.0,38.0,0.0619084164748017,0.7515988743924278,0.0856996674341263,0.0588385776413405,0.032233307751343,0.0097211563059606,0
767,"Ashford Parkside (BHAVN), DeKalb County, Georgia",7000000US130890000AH,4891.0,355.0,3007.0,544.0,751.0,197.0,37.0,0.072582294009405,0.6148026988345942,0.1112246984256798,0.1535473318339807,0.0402780617460642,0.007564915150276,0
768,"Avondale High, DeKalb County, Georgia",7000000US130890000AI,3850.0,250.0,2477.0,776.0,117.0,197.0,33.0,0.0649350649350649,0.6433766233766234,0.2015584415584415,0.0303896103896103,0.0511688311688311,0.0085714285714285,0
769,"Boulevard (ATL), DeKalb County, Georgia",7000000US130890000BB,5297.0,284.0,3217.0,1311.0,153.0,288.0,44.0,0.0536152539173116,0.6073249008872947,0.2474985841042099,0.0288842741174249,0.0543703983386822,0.0083065886350764,0
770,"Briar Vista Elem (UNI & ATL), DeKalb County, Georgia",7000000US130890000BC,3981.0,352.0,2657.0,397.0,361.0,180.0,34.0,0.0884199949761366,0.6674202461693042,0.0997236875156995,0.0906807334840492,0.0452147701582517,0.0085405676965586,0
771,"Briarlake Elem, DeKalb County, Georgia",7000000US130890000BD,2177.0,111.0,1626.0,143.0,209.0,79.0,9.0,0.0509875976113918,0.7468994028479559,0.0656867248507119,0.0960036747818098,0.0362884703720716,0.0041341295360587,0
772,"Briarwood (BHAVN), DeKalb County, Georgia",7000000US130890000BE,5969.0,3215.0,1871.0,408.0,317.0,141.0,17.0,0.5386161836153459,0.3134528396716368,0.0683531579829117,0.053107723236723,0.0236220472440944,0.0028480482492879,0
773,"Brockett Elem (TUC), DeKalb County, Georgia",7000000US130890000BF,4499.0,1222.0,1409.0,1346.0,344.0,132.0,46.0,0.2716159146476994,0.3131807068237386,0.2991775950211158,0.0764614358746388,0.0293398533007334,0.0102244943320737,0
774,"Briarcliff, DeKalb County, Georgia",7000000US130890000BG,4175.0,383.0,2782.0,520.0,299.0,133.0,58.0,0.0917365269461077,0.6663473053892216,0.1245508982035928,0.0716167664670658,0.0318562874251497,0.0138922155688622,0
775,"Brockett (TUC), DeKalb County, Georgia",7000000US130890000BH,3849.0,667.0,1601.0,922.0,473.0,145.0,41.0,0.17329176409457,0.4159521953754221,0.2395427383736035,0.1228890620940504,0.0376721226292543,0.0106521174330995,0
776,"Brookhaven (BHAVN), DeKalb County, Georgia",7000000US130890000BI,5254.0,322.0,4038.0,377.0,271.0,203.0,43.0,0.0612866387514274,0.7685572896840502,0.0717548534449942,0.0515797487628473,0.0386372287780738,0.0081842405786067,0
777,"Browns Mill Elem, DeKalb County, Georgia",7000000US130890000BJ,4708.0,148.0,118.0,4230.0,20.0,145.0,47.0,0.0314358538657604,0.0250637213254035,0.8984706881903144,0.0042480883602378,0.0307986406117247,0.009983007646559,0
778,"Bouldercrest Road, DeKalb County, Georgia",7000000US130890000BL,2644.0,108.0,71.0,2377.0,18.0,60.0,10.0,0.0408472012102874,0.0268532526475037,0.899016641452345,0.0068078668683812,0.0226928895612708,0.0037821482602118,0
779,"Bethune Middle, DeKalb County, Georgia",7000000US130890000BM,5754.0,206.0,151.0,5000.0,166.0,189.0,42.0,0.0358011817865832,0.0262426138338547,0.8689607229753216,0.0288494960027806,0.0328467153284671,0.0072992700729927,0
780,"Burgess Elem (ATL), DeKalb County, Georgia",7000000US130890000BR,3608.0,161.0,1856.0,1326.0,73.0,166.0,26.0,0.0446230598669623,0.5144124168514412,0.3675166297117516,0.0202328159645232,0.0460088691796008,0.0072062084257206,0
781,"Columbia Drive, DeKalb County, Georgia",7000000US130890000CA,3150.0,82.0,184.0,2755.0,14.0,81.0,34.0,0.026031746031746,0.0584126984126984,0.8746031746031746,0.0044444444444444,0.0257142857142857,0.0107936507936507,0
782,"Canby Lane Elem, DeKalb County, Georgia",7000000US130890000CB,2314.0,105.0,78.0,2046.0,17.0,51.0,17.0,0.0453759723422644,0.0337078651685393,0.8841832324978393,0.0073465859982713,0.0220397579948141,0.0073465859982713,0
783,"Columbia Elem, DeKalb County, Georgia",7000000US130890000CC,2150.0,34.0,61.0,2004.0,2.0,41.0,8.0,0.015813953488372,0.0283720930232558,0.932093023255814,0.0009302325581395,0.0190697674418604,0.0037209302325581,0
784,"Cedar Grove Elem, DeKalb County, Georgia",7000000US130890000CD,5280.0,157.0,133.0,4773.0,10.0,158.0,49.0,0.0297348484848484,0.0251893939393939,0.9039772727272728,0.0018939393939393,0.0299242424242424,0.009280303030303,0
785,"Chamblee (CHA), DeKalb County, Georgia",7000000US130890000CE,7314.0,4480.0,1672.0,462.0,489.0,129.0,82.0,0.6125239267158873,0.2286026797921793,0.0631665299425758,0.0668580803937653,0.0176374077112387,0.0112113754443532,0
786,"Candler - Murphey Candler Elem, DeKalb County, Georgia",7000000US130890000CF,5200.0,157.0,238.0,4614.0,23.0,142.0,26.0,0.0301923076923076,0.0457692307692307,0.8873076923076924,0.0044230769230769,0.0273076923076923,0.005,0
787,"Chapel Hill Elem, DeKalb County, Georgia",7000000US130890000CG,3892.0,93.0,94.0,3550.0,23.0,103.0,29.0,0.0238951695786228,0.0241521068859198,0.9121274409044192,0.0059095580678314,0.026464542651593,0.0074511819116135,0
788,"Chesnut Elem (DUN), DeKalb County, Georgia",7000000US130890000CH,3620.0,671.0,1354.0,996.0,452.0,122.0,25.0,0.1853591160220994,0.3740331491712707,0.2751381215469613,0.1248618784530386,0.0337016574585635,0.0069060773480662,0
789,"Clairemont West (DEC), DeKalb County, Georgia",7000000US130890000CI,4403.0,230.0,3107.0,440.0,294.0,300.0,32.0,0.0522371110606404,0.7056552350669998,0.0999318646377469,0.0667726550079491,0.0681353622530093,0.0072677719736543,0
790,"Clairmont Road, DeKalb County, Georgia",7000000US130890000CJ,4525.0,287.0,2683.0,681.0,661.0,166.0,47.0,0.0634254143646408,0.5929281767955801,0.1504972375690607,0.1460773480662983,0.0366850828729281,0.0103867403314917,0
791,"Clarkston, DeKalb County, Georgia",7000000US130890000CK,14754.0,549.0,1199.0,9490.0,2866.0,523.0,127.0,0.0372102480683204,0.0812660973295377,0.6432153992137726,0.1942524061271519,0.0354480140978717,0.0086078351633455,0
792,"Clifton, DeKalb County, Georgia",7000000US130890000CL,2265.0,89.0,94.0,2011.0,14.0,36.0,21.0,0.0392935982339955,0.0415011037527593,0.8878587196467991,0.0061810154525386,0.0158940397350993,0.0092715231788079,0
793,"Columbia Middle, DeKalb County, Georgia",7000000US130890000CM,2579.0,57.0,58.0,2353.0,15.0,73.0,23.0,0.0221015897634742,0.022489336952307,0.912369135323769,0.0058162078324932,0.0283055447848003,0.0089181853431562,0
794,"Cross Keys High (BHAVN), DeKalb County, Georgia",7000000US130890000CO,4747.0,2070.0,1859.0,411.0,227.0,139.0,41.0,0.4360648830840531,0.3916157573204128,0.0865809985253844,0.0478196755845797,0.0292816515694122,0.0086370339161575,0
795,"Crossroads, DeKalb County, Georgia",7000000US130890000CP,3365.0,141.0,102.0,2903.0,73.0,114.0,32.0,0.0419019316493313,0.0303120356612184,0.8627043090638931,0.0216939078751857,0.0338781575037147,0.0095096582466567,0
796,"Candler, DeKalb County, Georgia",7000000US130890000CQ,4062.0,163.0,999.0,2658.0,43.0,163.0,36.0,0.0401280157557853,0.2459379615952732,0.654357459379616,0.0105859182668636,0.0401280157557853,0.0088626292466765,0
797,"Cedar Grove Middle, DeKalb County, Georgia",7000000US130890000CR,2520.0,38.0,46.0,2331.0,12.0,64.0,29.0,0.015079365079365,0.0182539682539682,0.925,0.0047619047619047,0.0253968253968253,0.0115079365079365,0
798,"Cedar Grove South, DeKalb County, Georgia",7000000US130890000CS,5066.0,117.0,105.0,4708.0,20.0,91.0,25.0,0.0230951440979076,0.020726411369917,0.9293328069482828,0.0039478878799842,0.0179628898539281,0.0049348598499802,0
799,"Covington Hwy, DeKalb County, Georgia",7000000US130890000CT,703.0,30.0,29.0,585.0,21.0,36.0,2.0,0.0426742532005689,0.0412517780938833,0.8321479374110953,0.0298719772403982,0.0512091038406827,0.0028449502133712,0
800,"Covington, DeKalb County, Georgia",7000000US130890000CU,2485.0,148.0,839.0,1232.0,122.0,123.0,21.0,0.0595573440643863,0.337625754527163,0.4957746478873239,0.0490945674044265,0.049496981891348,0.0084507042253521,0
801,"Clairemont East (DEC), DeKalb County, Georgia",7000000US130890000CV,4310.0,225.0,3190.0,322.0,328.0,219.0,26.0,0.0522041763341067,0.740139211136891,0.0747099767981438,0.0761020881670533,0.0508120649651972,0.0060324825986078,0
802,"Coralwood, DeKalb County, Georgia",7000000US130890000CW,3954.0,172.0,3027.0,241.0,320.0,173.0,21.0,0.0435002529084471,0.7655538694992413,0.0609509357612544,0.080930703085483,0.0437531613555892,0.0053110773899848,0
803,"Chamblee 2 (CHA), DeKalb County, Georgia",7000000US130890000CX,4347.0,360.0,2935.0,408.0,410.0,202.0,32.0,0.082815734989648,0.6751782838739361,0.0938578329882677,0.0943179204048769,0.0464688290775247,0.0073613986657464,0
