"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N"
"7000000US13257000006","2576 - MARTIN Voting District, Stephens County, Georgia","1705","48","1657","1546","1369","148","5","23","0","1","111","104","29","49","1","2","16","0","0","1","4","0","0","0","0","2","0","7","2","0","0","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13257000007","2577 - WOLF PIT Voting District, Stephens County, Georgia","3184","107","3077","2933","2759","148","7","11","0","8","144","136","40","77","3","0","8","5","0","1","2","0","0","0","0","0","0","7","3","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13257000008","2578 - BIG SMITH Voting District, Stephens County, Georgia","4503","140","4363","4180","3811","317","4","34","0","14","183","178","40","80","4","1","39","4","0","2","3","0","0","0","0","5","0","5","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13259000002","RICHLAND, Stewart County, Georgia","1851","22","1829","1772","578","1180","2","9","3","0","57","53","18","17","0","1","7","6","2","0","1","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13259000005","LUMPKIN, Stewart County, Georgia","3463","1195","2268","2217","760","1281","8","158","2","8","51","45","15","17","0","0","1","3","2","3","0","0","0","0","3","1","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13261000015","LESLIE, Sumter County, Georgia","2153","96","2057","1988","1243","732","0","6","0","7","69","62","18","32","7","2","0","3","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13261000017","THOMSON, Sumter County, Georgia","1058","89","969","936","489","441","5","1","0","0","33","31","4","17","3","1","4","1","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13261000028","CHAMBLISS, Sumter County, Georgia","1226","62","1164","1141","716","398","2","23","0","2","23","21","2","11","2","0","0","5","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13261000029","ANDERSONVILLE, Sumter County, Georgia","628","26","602","586","460","123","3","0","0","0","16","16","5","4","2","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1326100E-27","AIRPORT, Sumter County, Georgia","2681","230","2451","2394","1146","1187","1","59","0","1","57","51","28","9","1","4","7","1","0","0","0","0","0","0","1","0","0","5","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1326100N-26","CONCORD, Sumter County, Georgia","524","27","497","482","430","45","0","7","0","0","15","15","1","4","3","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US1326100O-26","PLAINS, Sumter County, Georgia","1618","66","1552","1516","816","687","5","6","0","2","36","28","9","11","3","0","1","3","0","0","1","0","0","0","0","0","0","4","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0"
"7000000US1326100W-27","AG CENTER, Sumter County, Georgia","3518","170","3348","3244","1853","1365","7","8","0","11","104","93","40","28","6","2","5","8","0","0","3","0","0","0","0","1","0","11","8","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US132610C1-27","REES PARK, Sumter County, Georgia","5626","371","5255","5140","913","4134","4","79","1","9","115","104","64","19","3","1","3","10","2","0","2","0","0","0","0","0","0","8","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US132610C2-27","GSW CONF CENTER, Sumter County, Georgia","6117","545","5572","5460","2792","2354","13","281","2","18","112","102","48","23","14","4","1","9","0","0","0","0","0","0","3","0","0","7","2","1","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"7000000US132610C3-27","REC DEPT, Sumter County, Georgia","4467","88","4379","4294","670","3585","0","33","1","5","85","82","67","1","5","1","0","3","0","0","5","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13263000001","ONEAL, Talbot County, Georgia","596","10","586","581","273","305","2","1","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13263000002","VALLEY, Talbot County, Georgia","885","15","870","850","407","437","1","3","0","2","20","20","2","8","0","0","6","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13263000003","JUNCTION CITY, Talbot County, Georgia","550","14","536","524","260","262","0","2","0","0","12","12","7","2","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13263000004","GENEVA, Talbot County, Georgia","552","14","538","527","261","264","1","1","0","0","11","11","4","3","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13263000005","TALBOTTON, Talbot County, Georgia","1111","21","1090","1075","232","837","1","5","0","0","15","14","6","7","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13263000006","BOX SPRINGS, Talbot County, Georgia","631","18","613","590","383","201","0","5","1","0","23","22","3","16","0","0","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13263000008","FLINT HILL, Talbot County, Georgia","1408","20","1388","1365","611","750","0","0","0","4","23","22","9","8","0","0","1","3","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13265000172","SHARON, Taliaferro County, Georgia","299","6","293","280","141","135","2","0","0","2","13","10","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13265000601","CRAWFORDVILLE, Taliaferro County, Georgia","1260","63","1197","1156","450","698","2","6","0","0","41","36","16","12","5","0","1","0","0","0","2","0","0","0","0","0","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13267000001","COBBTOWN, Tattnall County, Georgia","1263","157","1106","1063","909","147","4","2","0","1","43","39","15","19","0","0","4","0","0","0","1","0","0","0","0","0","0","4","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13267000003","COLLINS, Tattnall County, Georgia","2137","126","2011","1960","1522","425","6","5","0","2","51","47","24","15","0","0","6","1","0","0","0","0","0","0","0","0","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7000000US13267000004","MANASSAS, Tattnall County, Georgia","335","19","316","311","242","68","0","1","0","0","5","5","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13267000005","DISTRICT II, Tattnall County, Georgia","4233","334","3899","3772","2460","1253","6","42","2","9","127","108","47","36","0","2","16","4","1","0","2","0","0","0","0","0","0","13","7","2","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","6","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13267000007","EAST GLENNVILLE, Tattnall County, Georgia","4136","453","3683","3577","2805","704","12","44","3","9","106","94","25","39","12","3","10","3","2","0","0","0","0","0","0","0","0","6","2","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7000000US13267000008","DISTRICT IV, Tattnall County, Georgia","3970","293","3677","3589","2344","1209","6","21","1","8","88","77","36","24","6","1","4","3","2","0","1","0","0","0","0","0","0","10","5","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13267000009","DISTRICT V, Tattnall County, Georgia","1692","136","1556","1501","1369","120","2","0","0","10","55","50","20","13","2","2","12","0","0","0","1","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13267000010","SHILOH, Tattnall County, Georgia","5076","785","4291","4228","2174","2035","0","12","0","7","63","51","25","20","0","0","4","1","1","0","0","0","0","0","0","0","0","12","2","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13269000001","PRECINCT 1, Taylor County, Georgia","1711","39","1672","1650","286","1348","1","4","1","10","22","17","12","4","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13269000005","PRECINCT 5, Taylor County, Georgia","3311","85","3226","3126","2547","542","8","23","1","5","100","96","42","37","1","0","10","0","2","0","3","0","0","0","1","0","0","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13269000006","PRECINCT 6, Taylor County, Georgia","2794","44","2750","2692","1751","917","18","2","0","4","58","49","29","12","0","0","0","3","1","2","1","0","0","0","1","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US132710000HE","HELENA, Telfair County, Georgia","2838","143","2695","2673","1113","1542","3","12","0","3","22","22","11","7","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US132710000JA","JACKSONVILLE, Telfair County, Georgia","956","30","926","914","729","180","4","0","0","1","12","12","4","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US132710000LU","LUMBER-CITY, Telfair County, Georgia","1558","35","1523","1491","858","625","2","2","0","4","32","30","17","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"7000000US132710000MC","MCRAE, Telfair County, Georgia","5445","1657","3788","3712","1888","1782","18","15","0","9","76","72","43","16","1","0","4","0","0","0","8","0","0","0","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"7000000US132710000MI","MILAN, Telfair County, Georgia","1203","50","1153","1133","1014","118","1","0","0","0","20","19","13","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US132710000SC","SCOTLAND, Telfair County, Georgia","477","13","464","448","368","79","0","1","0","0","16","16","2","8","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13273000001","DAWSON, Terrell County, Georgia","4763","57","4706","4617","768","3790","9","45","1","4","89","81","41","7","1","0","5","7","2","0","11","0","1","0","4","2","0","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13273000002","SASSER, Terrell County, Georgia","1730","49","1681","1647","1009","634","1","1","0","2","34","31","6","18","2","0","0","0","3","0","0","0","0","0","2","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13273000003","BRONWOOD, Terrell County, Georgia","950","38","912","883","392","491","0","0","0","0","29","29","9","9","0","0","4","4","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13273000004","PARROTT, Terrell County, Georgia","575","17","558","534","337","192","0","4","0","1","24","23","9","9","0","0","2","0","0","0","1","0","0","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13273000005","GRAVES, Terrell County, Georgia","822","13","809","788","513","268","0","5","0","2","21","19","6","9","0","0","0","2","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13273000006","HEROD-DOVER, Terrell County, Georgia","345","3","342","340","170","165","1","2","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000101","BARWICK, Thomas County, Georgia","928","13","915","891","644","234","8","2","0","3","24","24","4","10","2","1","0","2","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000102","BOSTON, Thomas County, Georgia","2397","103","2294","2243","1116","1111","10","2","0","4","51","47","11","22","1","2","7","2","0","0","1","1","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000103","CENTRAL, Thomas County, Georgia","5360","186","5174","4988","3420","1469","10","72","1","16","186","185","73","91","6","0","13","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000104","COOLIDGE, Thomas County, Georgia","1555","81","1474","1446","1169","262","9","5","0","1","28","25","5","15","2","0","0","2","0","0","0","0","0","0","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000105","DOUGLASS, Thomas County, Georgia","4206","88","4118","3994","669","3263","11","26","6","19","124","118","51","20","7","2","7","10","1","0","20","0","0","0","0","0","0","6","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000106","ELLABELLE, Thomas County, Georgia","1547","47","1500","1469","1271","181","8","9","0","0","31","31","12","15","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000107","FIRE STATION #2, Thomas County, Georgia","1919","74","1845","1805","1441","326","6","28","0","4","40","38","10","20","2","0","3","2","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000108","GATLIN CREEK, Thomas County, Georgia","3219","138","3081","2973","2262","678","13","8","0","12","108","105","20","58","10","0","15","1","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000109","HARPER, Thomas County, Georgia","2937","59","2878","2807","665","2118","1","19","0","4","71","69","30","25","1","0","2","7","0","1","3","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000110","JERGER, Thomas County, Georgia","2831","83","2748","2696","1705","969","9","9","0","4","52","44","20","7","4","0","6","2","3","0","2","0","0","0","0","0","0","8","5","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000111","MEIGS, Thomas County, Georgia","1440","86","1354","1317","679","628","3","4","0","3","37","37","8","16","2","0","2","4","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000112","MERRILLVILLE, Thomas County, Georgia","1099","43","1056","1008","737","257","8","4","0","2","48","41","8","24","2","0","5","2","0","0","0","0","0","0","0","0","0","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000113","METCALFE, Thomas County, Georgia","469","16","453","430","334","89","1","6","0","0","23","23","3","10","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000114","NEW COVENANT, Thomas County, Georgia","3358","182","3176","3063","2413","585","8","38","2","17","113","108","34","44","14","0","7","1","0","0","6","1","0","0","1","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000115","OCHLOCKNEE, Thomas County, Georgia","1949","34","1915","1876","1539","305","17","8","0","7","39","39","13","18","2","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000116","PATTEN, Thomas County, Georgia","603","15","588","582","458","112","7","4","0","1","6","6","1","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000117","PAVO, Thomas County, Georgia","1074","47","1027","1005","845","148","2","4","0","6","22","22","5","13","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000118","REMINGTON, Thomas County, Georgia","3349","127","3222","3124","2057","934","3","125","0","5","98","94","34","29","9","0","10","8","1","0","3","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000119","RESOURCE CENTER, Thomas County, Georgia","1926","32","1894","1850","223","1609","6","2","0","10","44","44","18","7","3","0","7","2","1","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13275000120","SCOTT, Thomas County, Georgia","3632","123","3509","3375","2347","981","10","31","0","6","134","131","34","50","17","1","21","0","3","1","3","0","0","0","0","1","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13277000001","27701 - TIFTON NORTHEAST Voting District, Tift County, Georgia","5981","807","5174","5006","3123","1694","12","164","0","13","168","164","74","38","14","1","21","7","2","0","5","0","0","0","0","2","0","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13277000002","27702 - BRIGHTON Voting District, Tift County, Georgia","3015","154","2861","2764","2511","197","4","42","0","10","97","96","19","45","10","0","22","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13277000003","27703 - BROOKFIELD Voting District, Tift County, Georgia","2686","298","2388","2317","2136","156","3","15","0","7","71","71","27","22","4","0","14","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13277000004","27704 - CHULA Voting District, Tift County, Georgia","1890","110","1780","1744","1583","148","0","13","0","0","36","36","12","17","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13277000005","27705 - DOCIA Voting District, Tift County, Georgia","1336","87","1249","1223","1184","27","3","7","0","2","26","26","5","18","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13277000006","27706 - ELDORADO Voting District, Tift County, Georgia","2107","236","1871","1830","1508","287","0","34","0","1","41","40","17","15","2","0","3","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US13277000007","27707 - OMEGA Voting District, Tift County, Georgia","2010","853","1157","1121","901","204","2","11","0","3","36","36","14","17","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
